"iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","new_tests","total_tests","population","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","hospital_beds_per_thousand","life_expectancy"
"HRV","Europe","Croatia",2020-03-13,25,9,0,0,70,553,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-14,31,6,0,0,96,649,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-15,37,6,0,0,96,745,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-16,48,11,0,0,135,880,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-17,56,8,0,0,229,1109,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-18,69,13,0,0,72,1181,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-19,81,12,0,0,83,1264,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-20,104,23,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-21,126,22,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-22,206,80,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-23,235,29,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-24,306,71,0,0,NA,3159,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-25,382,76,1,1,459,3618,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-26,418,36,1,0,590,4208,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-27,495,77,2,1,570,4778,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-28,586,91,3,1,437,5215,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-29,657,71,5,2,685,5900,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-30,713,56,6,1,504,6404,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-31,790,77,6,0,611,7015,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-01,867,77,6,0,665,7680,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-02,963,96,6,0,672,8352,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-03,1011,48,7,1,898,9250,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-04,1079,68,8,1,583,9833,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-05,1126,47,12,4,1014,10847,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-06,1182,56,15,3,617,11464,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-07,1222,40,16,1,858,12322,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-08,1282,60,18,2,803,13125,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-09,1343,61,19,1,555,13680,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-10,1407,64,20,1,932,14612,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-11,1495,88,21,1,1079,15691,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-12,1534,39,21,0,690,16381,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-13,1600,66,23,2,1409,17790,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-14,1650,50,25,2,569,18359,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-15,1704,54,31,6,897,19256,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-16,1741,37,34,3,902,20158,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-17,1791,50,35,1,795,20953,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-18,1814,23,36,1,694,21647,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-19,1832,18,39,3,2539,24186,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-20,1871,39,47,8,2424,26610,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-21,1881,10,47,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-22,1908,27,48,1,NA,27614,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-23,1950,42,48,0,1239,28853,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-24,1981,31,50,2,1360,30213,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-25,2009,28,51,1,700,30913,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-26,2016,7,54,3,709,31622,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-27,2030,14,55,1,1195,32817,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-28,2039,9,59,4,760,33577,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-29,2047,8,63,4,899,34476,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-04-30,2062,15,67,4,2441,36917,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-01,2076,14,69,2,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-02,2085,9,75,6,NA,37557,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-03,2088,3,77,2,527,38084,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-04,2096,8,79,2,956,39040,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-05,2101,5,80,1,933,39973,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-06,2112,11,83,3,1080,41053,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-07,2119,7,85,2,885,41938,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-08,2125,6,86,1,1440,43378,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-09,2161,36,86,0,840,44218,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-10,2176,15,87,1,668,44886,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-11,2187,11,90,3,1185,46071,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-12,2196,9,91,1,1409,47480,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-13,2207,11,91,0,1257,48737,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-14,2213,6,94,3,1603,50340,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-15,2221,8,94,0,1228,51568,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-16,2222,1,95,1,857,52425,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-17,2224,2,95,0,1452,53877,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-18,2226,2,95,0,943,54820,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-19,2228,2,95,0,980,55800,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-20,2232,4,96,1,1221,57021,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-21,2234,2,96,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-22,2237,3,97,1,NA,59911,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-23,2243,6,99,2,953,60864,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-24,2243,0,99,0,618,61482,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-25,2244,1,99,0,940,62422,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-26,2244,0,100,1,1260,63682,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-27,2244,0,101,1,584,64266,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-28,2244,0,101,0,828,65094,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-29,2245,1,102,1,415,65509,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-30,2245,0,103,1,635,66144,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-05-31,2246,1,103,0,261,66405,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-01,2246,0,103,0,290,66695,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-02,2246,0,103,0,602,67297,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-03,2246,0,103,0,517,67814,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-04,2246,0,103,0,183,67997,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-05,2247,1,103,0,270,68267,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-06,2247,0,103,0,247,68514,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-07,2247,0,104,1,226,68740,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-08,2247,0,104,0,126,68866,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-09,2247,0,104,0,249,69115,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-10,2247,0,106,2,234,69349,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-11,2249,2,106,0,257,69606,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-12,2249,0,106,0,115,69721,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-13,2249,0,107,1,246,69967,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-14,2251,2,107,0,143,70110,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-15,2252,1,107,0,144,70254,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-16,2254,2,107,0,272,70526,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-17,2255,1,107,0,186,70712,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-18,2258,3,107,0,283,70995,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-19,2269,11,107,0,819,71814,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-20,2280,11,107,0,388,72202,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-21,2299,19,107,0,276,72478,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-22,2317,18,107,0,268,72746,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-23,2336,19,107,0,347,73093,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-24,2366,30,107,0,645,73738,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-25,2388,22,107,0,919,74657,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-26,2483,95,107,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-27,2539,56,107,0,NA,76624,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-28,2624,85,107,0,829,77453,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-29,2691,67,107,0,730,78183,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-06-30,2725,34,107,0,921,79104,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-01,2777,52,107,0,1352,80456,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-02,2831,54,108,1,981,81437,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-03,2912,81,110,2,1465,82902,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-04,3008,96,112,2,1264,84166,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-05,3094,86,113,1,1244,85410,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-06,3151,57,113,0,587,85997,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-07,3220,69,113,0,863,86860,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-08,3272,52,113,0,1375,88235,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-09,3325,53,114,1,1529,89764,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-10,3416,91,115,1,1722,91486,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-11,3532,116,117,2,1322,92808,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-12,3672,140,118,1,763,93571,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-13,3722,50,119,1,604,94175,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-14,3775,53,119,0,1745,95920,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-15,3827,52,119,0,1804,97724,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-16,3953,126,119,0,1690,99414,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-17,4039,86,119,0,1437,100851,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-18,4137,98,120,1,1338,102189,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-19,4235,98,120,0,915,103104,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-20,4354,119,120,0,1028,104132,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-21,4370,16,122,2,1394,105526,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-22,4422,52,122,0,1279,106805,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-23,4530,108,125,3,1417,108222,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-24,4634,104,128,3,1136,109358,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-25,4715,81,128,0,1156,110514,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-26,4792,77,133,5,1489,112003,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-27,4857,65,136,3,831,112834,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-28,4881,24,139,3,1256,114090,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-29,4923,42,140,1,1632,115722,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-30,4993,70,141,1,1448,117170,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-07-31,5071,78,144,3,1785,118955,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-01,5138,67,145,1,1381,120336,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-02,5224,86,145,0,984,121320,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-03,5260,36,149,4,763,122083,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-04,5296,36,153,4,1116,123199,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-05,5318,22,154,1,1184,124383,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-06,5376,58,154,0,934,125317,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-07,5404,28,155,1,1093,126410,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-08,5466,62,155,0,995,127405,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-09,5543,77,157,2,727,128132,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-10,5604,61,157,0,1247,129379,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-11,5649,45,158,1,1309,130688,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-12,5740,91,160,2,1604,132292,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-13,5870,130,160,0,1201,133493,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-14,6050,180,161,1,1249,134742,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-15,6258,208,163,2,1538,136280,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-16,6420,162,165,2,1377,137657,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-17,6571,151,166,1,990,138647,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-18,6656,85,166,0,1824,140471,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-19,6855,199,166,0,1653,142124,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-20,7074,219,168,2,2397,144521,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-21,7329,255,168,0,1647,146168,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-22,7594,265,169,1,2574,148742,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-23,7900,306,170,1,1718,150460,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-24,8175,275,171,1,2364,152824,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-25,8311,136,173,2,1335,154159,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-26,8530,219,175,2,3228,157387,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-27,8888,358,175,0,2849,160236,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-28,9192,304,177,2,2065,162301,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-29,9549,357,180,3,3415,165716,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-30,9861,312,183,3,922,166638,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-08-31,10123,262,184,1,1591,168229,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-01,10269,146,186,2,2995,171224,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-02,10414,145,187,1,4122,175346,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-03,10725,311,191,4,4492,179838,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-04,11094,369,194,3,4074,183912,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-05,11428,334,195,1,3939,187851,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-06,11739,311,197,2,3509,191360,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-07,11964,225,198,1,1793,193153,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-08,12081,117,201,3,3813,196966,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-09,12285,204,203,2,4172,201138,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-10,12626,341,206,3,4118,205256,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-11,12917,291,208,2,5549,210805,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-12,13107,190,211,3,5690,216495,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-13,13368,261,218,7,5339,221834,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-14,13533,165,224,6,3180,225014,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-15,13598,65,227,3,5571,230585,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-16,13749,151,230,3,6353,236938,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-17,14029,280,236,6,5948,242886,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-18,14279,250,238,2,6137,249023,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-19,14513,234,244,6,5457,254480,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-20,14725,212,244,0,4384,258864,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-21,14922,197,248,4,3268,262132,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-22,14992,70,253,5,5165,267297,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-23,15136,144,255,2,6387,273684,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-24,15340,204,257,2,5351,279035,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-25,15572,232,261,4,5414,284449,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-26,15795,223,266,5,4575,289024,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-27,16007,212,269,3,3945,292969,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-28,16197,190,272,3,3029,295998,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-09-29,16245,48,272,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"PER","South America","Peru",2020-02-28,NA,NA,NA,NA,NA,54,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-02-29,NA,NA,NA,NA,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-01,NA,NA,NA,NA,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-02,NA,NA,NA,NA,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-03,NA,NA,NA,NA,NA,107,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
